MANDT,EBELN,EBELP,ZEKKN,VGABE,GJAHR,BELNR,BUZEI,BEWTP,BWART,BUDAT,MENGE,BPMNG,DMBTR,WRBTR,WAERS,WESBS,BPWES,SHKZG,ELIKZ,CPUDT,MATNR,WERKS,ERNAM
100,4500000468,00020,0,1,2024,5000001091,0001,E,101,2024-07-14,139.0,139.0,47233.59,47233.59,USD,139.0,139.0,S,,2024-07-14,MAT00003,P003,BUYER01
100,4500000468,00020,0,6,2024,5100000468,0001,U,,2024-07-28,139.0,139.0,52977.07,52977.07,USD,0,0,H,,2024-07-28,MAT00003,P003,FINANCE01
100,4500000469,00010,0,1,2024,5000001093,0001,E,101,2024-09-05,412.0,412.0,151566.56,151566.56,USD,412.0,412.0,S,,2024-09-05,MAT00005,P002,BUYER02
100,4500000469,00010,0,6,2024,5100000469,0001,U,,2024-09-19,412.0,412.0,151566.56,151566.56,USD,0,0,H,,2024-09-19,MAT00005,P002,FINANCE02
100,4500000470,00010,0,1,2024,5000001095,0001,E,101,2024-06-15,32.0,32.0,5054.4,5054.4,USD,32.0,32.0,S,,2024-06-15,MAT00003,P003,BUYER03
100,4500000470,00010,0,6,2024,5100000470,0001,U,,2024-07-01,32.0,32.0,5054.4,5054.4,USD,0,0,H,,2024-07-01,MAT00003,P003,FINANCE01
100,4500000470,00020,0,1,2024,5000001097,0001,E,101,2024-06-15,192.0,192.0,33500.16,33500.16,USD,192.0,192.0,S,,2024-06-15,MAT00005,P003,WHOUSE01
100,4500000470,00020,0,6,2024,5100000470,0001,U,,2024-07-04,192.0,192.0,33500.16,33500.16,USD,0,0,H,,2024-07-04,MAT00005,P003,FINANCE01
100,4500000471,00010,0,1,2024,5000001099,0001,E,101,2024-11-10,217.0,217.0,7966.07,7966.07,USD,217.0,217.0,S,,2024-11-10,MAT00001,P003,BUYER02
100,4500000471,00010,0,6,2024,5100000471,0001,U,,2024-11-27,217.0,217.0,7966.07,7966.07,USD,0,0,H,,2024-11-27,MAT00001,P003,FINANCE02
100,4500000472,00010,0,1,2024,5000001101,0001,E,101,2024-07-27,367.0,367.0,85488.98,85488.98,USD,367.0,367.0,S,,2024-07-27,MAT00011,P001,BUYER01
100,4500000472,00010,0,6,2024,5100000472,0001,U,,2024-08-02,367.0,367.0,85488.98,85488.98,USD,0,0,H,,2024-08-02,MAT00011,P001,FINANCE02
100,4500000473,00010,0,1,2024,5000001103,0001,E,101,2024-10-20,27.0,27.0,1747.44,1747.44,USD,27.0,27.0,S,,2024-10-20,MAT00001,P002,BUYER03
100,4500000473,00010,0,6,2024,5100000473,0001,U,,2024-10-25,27.0,27.0,1747.44,1747.44,USD,0,0,H,,2024-10-25,MAT00001,P002,FINANCE01
100,4500000474,00010,0,1,2024,5000001105,0001,E,101,2024-03-21,82.0,82.0,40069.3,40069.3,USD,82.0,82.0,S,,2024-03-21,MAT00002,P003,BUYER02
100,4500000474,00010,0,6,2024,5100000474,0001,U,,2024-04-03,82.0,82.0,40069.3,40069.3,USD,0,0,H,,2024-04-03,MAT00002,P003,FINANCE02
100,4500000475,00010,0,6,2024,5100000475,0001,U,,2024-07-29,274.0,274.0,109304.08,109304.08,USD,0,0,H,,2024-07-29,MAT00019,P002,FINANCE02
100,4500000475,00020,0,6,2024,5100000475,0001,U,,2024-07-16,61.0,61.0,730.17,730.17,USD,0,0,H,,2024-07-16,MAT00011,P002,FINANCE02
100,4500000476,00010,0,1,2024,5000001109,0001,E,101,2024-03-16,359.0,359.0,149063.98,149063.98,USD,359.0,359.0,S,,2024-03-16,MAT00008,P001,WHOUSE01
100,4500000476,00010,0,6,2024,5100000476,0001,U,,2024-04-03,359.0,359.0,149063.98,149063.98,USD,0,0,H,,2024-04-03,MAT00008,P001,FINANCE01
100,4500000477,00010,0,1,2024,5000001111,0001,E,101,2024-08-30,334.0,334.0,96839.96,96839.96,USD,334.0,334.0,S,,2024-08-30,MAT00022,P001,SALEUSER3
100,4500000477,00010,0,6,2024,5100000477,0001,U,,2024-09-04,334.0,334.0,96839.96,96839.96,USD,0,0,H,,2024-09-04,MAT00022,P001,FINANCE01
100,4500000478,00010,0,1,2024,5000001113,0001,E,101,2024-09-03,487.0,487.0,137655.42,137655.42,USD,487.0,487.0,S,,2024-09-03,MAT00019,P003,FINANCE01
100,4500000478,00010,0,6,2024,5100000478,0001,U,,2024-09-10,487.0,487.0,137655.42,137655.42,USD,0,0,H,,2024-09-10,MAT00019,P003,FINANCE02
100,4500000479,00010,0,1,2024,5000001115,0001,E,101,2024-07-03,167.0,167.0,31389.32,31389.32,USD,167.0,167.0,S,,2024-07-03,MAT00012,P003,FINANCE01
100,4500000479,00010,0,6,2024,5100000479,0001,U,,2024-07-23,167.0,167.0,31389.32,31389.32,USD,0,0,H,,2024-07-23,MAT00012,P003,FINANCE02
100,4500000480,00010,0,1,2024,5000001117,0001,E,101,2024-08-15,94.0,94.0,42729.58,42729.58,USD,94.0,94.0,S,,2024-08-15,MAT00001,P001,WHOUSE01
100,4500000480,00010,0,6,2024,5100000480,0001,U,,2024-08-24,94.0,94.0,42729.58,42729.58,USD,0,0,H,,2024-08-24,MAT00001,P001,FINANCE01
100,4500000481,00010,0,1,2024,5000001119,0001,E,101,2024-03-11,305.0,305.0,121097.2,121097.2,USD,305.0,305.0,S,,2024-03-11,MAT00022,P001,WHOUSE02
100,4500000481,00010,0,6,2024,5100000481,0001,U,,2024-03-25,305.0,305.0,121097.2,121097.2,USD,0,0,H,,2024-03-25,MAT00022,P001,FINANCE01
100,4500000482,00010,0,1,2024,5000001121,0001,E,101,2024-10-04,255.0,255.0,16439.85,16439.85,USD,255.0,255.0,S,,2024-10-04,MAT00022,P002,WHOUSE02
100,4500000482,00010,0,6,2024,5100000482,0001,U,,2024-10-09,255.0,255.0,19043.4,19043.4,USD,0,0,H,,2024-10-09,MAT00022,P002,FINANCE01
100,4500000483,00010,0,1,2024,5000001123,0001,E,101,2024-11-10,154.0,154.0,31602.34,31602.34,USD,154.0,154.0,S,,2024-11-10,MAT00015,P003,FINANCE01
100,4500000483,00010,0,6,2024,5100000483,0001,U,,2024-11-27,154.0,154.0,31602.34,31602.34,USD,0,0,H,,2024-11-27,MAT00015,P003,FINANCE02
100,4500000484,00010,0,6,2024,5100000484,0001,U,,2024-08-17,246.0,246.0,34344.06,34344.06,USD,0,0,H,,2024-08-17,MAT00014,P003,FINANCE01
100,4500000484,00020,0,6,2024,5100000484,0001,U,,2024-08-03,141.0,141.0,32657.01,32657.01,USD,0,0,H,,2024-08-03,MAT00008,P003,FINANCE01
100,4500000485,00010,0,1,2024,5000001127,0001,E,101,2024-08-11,340.0,340.0,29131.2,29131.2,USD,340.0,340.0,S,,2024-08-11,MAT00019,P002,SALEUSER2
100,4500000485,00010,0,6,2024,5100000485,0001,U,,2024-08-26,340.0,340.0,29131.2,29131.2,USD,0,0,H,,2024-08-26,MAT00019,P002,FINANCE02
100,4500000486,00010,0,1,2024,5000001129,0001,E,101,2024-05-13,266.0,266.0,51925.86,51925.86,USD,266.0,266.0,S,,2024-05-13,MAT00012,P002,WHOUSE02
100,4500000486,00010,0,6,2024,5100000486,0001,U,,2024-05-21,266.0,266.0,51925.86,51925.86,USD,0,0,H,,2024-05-21,MAT00012,P002,FINANCE02
100,4500000487,00010,0,1,2024,5000001131,0001,E,101,2024-11-11,454.0,454.0,191401.86,191401.86,USD,454.0,454.0,S,,2024-11-11,MAT00012,P003,BUYER01
100,4500000487,00010,0,6,2024,5100000487,0001,U,,2024-11-26,454.0,454.0,191401.86,191401.86,USD,0,0,H,,2024-11-26,MAT00012,P003,FINANCE01
100,4500000487,00020,0,1,2024,5000001133,0001,E,101,2024-11-11,150.0,150.0,52548.0,52548.0,USD,150.0,150.0,S,,2024-11-11,MAT00014,P003,WHOUSE02
100,4500000487,00020,0,6,2024,5100000487,0001,U,,2024-11-30,150.0,150.0,52548.0,52548.0,USD,0,0,H,,2024-11-30,MAT00014,P003,FINANCE01
100,4500000488,00010,0,1,2024,5000001135,0001,E,101,2024-06-22,374.0,374.0,138133.16,138133.16,USD,374.0,374.0,S,,2024-06-22,MAT00020,P002,SALEUSER2
100,4500000488,00010,0,6,2024,5100000488,0001,U,,2024-06-26,374.0,374.0,138133.16,138133.16,USD,0,0,H,,2024-06-26,MAT00020,P002,FINANCE01
100,4500000489,00010,0,1,2024,5000001137,0001,E,101,2024-06-12,289.0,289.0,85266.56,85266.56,USD,289.0,289.0,S,,2024-06-12,MAT00004,P001,FINANCE02
100,4500000489,00010,0,6,2024,5100000489,0001,U,,2024-06-29,289.0,289.0,85266.56,85266.56,USD,0,0,H,,2024-06-29,MAT00004,P001,FINANCE01
100,4500000489,00020,0,1,2024,5000001139,0001,E,101,2024-06-12,69.0,69.0,13695.12,13695.12,USD,69.0,69.0,S,,2024-06-12,MAT00003,P001,SALEUSER2
100,4500000489,00020,0,6,2024,5100000489,0001,U,,2024-06-23,69.0,69.0,13695.12,13695.12,USD,0,0,H,,2024-06-23,MAT00003,P001,FINANCE01
100,4500000490,00010,0,1,2024,5000001141,0001,E,101,2024-05-09,159.0,159.0,73679.01,73679.01,USD,159.0,159.0,S,,2024-05-09,MAT00016,P001,FINANCE01
100,4500000490,00010,0,6,2024,5100000490,0001,U,,2024-05-17,159.0,159.0,73679.01,73679.01,USD,0,0,H,,2024-05-17,MAT00016,P001,FINANCE01
100,4500000491,00010,0,1,2024,5000001143,0001,E,101,2024-06-20,169.0,169.0,17581.07,17581.07,USD,169.0,169.0,S,,2024-06-20,MAT00020,P001,FINANCE02
100,4500000491,00010,0,6,2024,5100000491,0001,U,,2024-06-28,169.0,169.0,17581.07,17581.07,USD,0,0,H,,2024-06-28,MAT00020,P001,FINANCE02
100,4500000492,00010,0,1,2024,5000001145,0001,E,101,2024-08-14,161.0,161.0,46047.61,46047.61,USD,161.0,161.0,S,,2024-08-14,MAT00011,P002,WHOUSE01
100,4500000492,00010,0,6,2024,5100000492,0001,U,,2024-08-28,161.0,161.0,46047.61,46047.61,USD,0,0,H,,2024-08-28,MAT00011,P002,FINANCE01
100,4500000492,00020,0,1,2024,5000001147,0001,E,101,2024-08-14,134.0,134.0,14714.54,14714.54,USD,134.0,134.0,S,,2024-08-14,MAT00004,P002,BUYER01
100,4500000492,00020,0,6,2024,5100000492,0001,U,,2024-08-27,134.0,134.0,14714.54,14714.54,USD,0,0,H,,2024-08-27,MAT00004,P002,FINANCE02
100,4500000493,00010,0,1,2024,5000001149,0001,E,101,2024-11-02,477.0,477.0,226045.53,226045.53,USD,477.0,477.0,S,,2024-11-02,MAT00011,P001,SALEUSER2
100,4500000493,00010,0,6,2024,5100000493,0001,U,,2024-11-17,477.0,477.0,226045.53,226045.53,USD,0,0,H,,2024-11-17,MAT00011,P001,FINANCE01
100,4500000494,00010,0,1,2024,5000001151,0001,E,101,2024-09-05,84.0,84.0,13140.96,13140.96,USD,84.0,84.0,S,,2024-09-05,MAT00011,P001,SALEUSER1
100,4500000494,00010,0,6,2024,5100000494,0001,U,,2024-09-18,84.0,84.0,13140.96,13140.96,USD,0,0,H,,2024-09-18,MAT00011,P001,FINANCE02
100,4500000495,00010,0,1,2024,5000001153,0001,E,101,2024-05-29,122.0,122.0,22872.56,22872.56,USD,122.0,122.0,S,,2024-05-29,MAT00015,P003,FINANCE02
100,4500000495,00010,0,6,2024,5100000495,0001,U,,2024-06-01,122.0,122.0,22872.56,22872.56,USD,0,0,H,,2024-06-01,MAT00015,P003,FINANCE01
100,4500000496,00010,0,1,2024,5000001155,0001,E,101,2024-10-04,401.0,401.0,159265.17,159265.17,USD,401.0,401.0,S,,2024-10-04,MAT00001,P001,SALEUSER3
100,4500000496,00010,0,6,2024,5100000496,0001,U,,2024-10-09,401.0,401.0,159265.17,159265.17,USD,0,0,H,,2024-10-09,MAT00001,P001,FINANCE01
100,4500000497,00010,0,1,2024,5000001157,0001,E,101,2024-09-19,231.0,231.0,101977.26,101977.26,USD,231.0,231.0,S,,2024-09-19,MAT00003,P002,BUYER03
100,4500000497,00010,0,6,2024,5100000497,0001,U,,2024-10-02,231.0,231.0,116985.33,116985.33,USD,0,0,H,,2024-10-02,MAT00003,P002,FINANCE02
100,4500000498,00010,0,1,2024,5000001159,0001,E,101,2024-11-07,387.0,387.0,112798.89,112798.89,USD,387.0,387.0,S,,2024-11-07,MAT00018,P003,SALEUSER1
100,4500000498,00010,0,6,2024,5100000498,0001,U,,2024-11-19,387.0,387.0,112798.89,112798.89,USD,0,0,H,,2024-11-19,MAT00018,P003,FINANCE01
100,4500000498,00020,0,1,2024,5000001161,0001,E,101,2024-11-07,69.0,69.0,9175.62,9175.62,USD,69.0,69.0,S,,2024-11-07,MAT00002,P003,SALEUSER1
100,4500000498,00020,0,6,2024,5100000498,0001,U,,2024-11-16,69.0,69.0,9175.62,9175.62,USD,0,0,H,,2024-11-16,MAT00002,P003,FINANCE02
100,4500000499,00010,0,1,2024,5000001163,0001,E,101,2024-09-22,34.0,34.0,7646.26,7646.26,USD,34.0,34.0,S,,2024-09-22,MAT00001,P002,FINANCE02
100,4500000499,00010,0,6,2024,5100000499,0001,U,,2024-09-28,34.0,34.0,7646.26,7646.26,USD,0,0,H,,2024-09-28,MAT00001,P002,FINANCE01
