MANDT,OBJNR,STAT,INACT,CHGNR,UDATE,UTIME,USNAM,STSMA,VORGNG,VORZUSTAND,CDTCODE
100,OR1000000423000010,E0004,,2478,2024-02-24,08:37:51,FINANCE01,,,,VF01
100,OR1000000423000010,E0005,,2479,2024-02-26,11:24:50,FINANCE01,,,,VF02
100,OR1000000423000020,E0001,,2480,2024-01-30,07:01:45,SALEUSER1,,,,VA01
100,OR1000000423000020,E0002,,2481,2024-02-22,11:15:45,WHOUSE02,,,,VL01N
100,OR1000000423000020,E0003,,2482,2024-02-24,15:59:07,WHOUSE02,,,,VL02N
100,OR1000000423000020,E0004,,2483,2024-02-24,07:31:31,FINANCE01,,,,VF01
100,OR1000000423000020,E0005,,2484,2024-02-25,06:19:34,FINANCE01,,,,VF02
100,OR1000000424000010,E0001,,2485,2024-03-19,07:24:20,SALEUSER1,,,,VA01
100,OR1000000424000010,E0002,,2486,2024-04-14,11:22:12,WHOUSE01,,,,VL01N
100,OR1000000424000010,E0003,,2487,2024-04-16,14:01:48,WHOUSE01,,,,VL02N
100,OR1000000424000010,E0004,,2488,2024-04-18,12:24:20,FINANCE02,,,,VF01
100,OR1000000424000010,E0005,,2489,2024-04-19,07:09:56,FINANCE01,,,,VF02
100,OR1000000424000020,E0001,,2490,2024-03-19,15:51:03,SALEUSER1,,,,VA01
100,OR1000000424000020,E0002,,2491,2024-04-14,16:34:28,WHOUSE02,,,,VL01N
100,OR1000000424000020,E0003,,2492,2024-04-15,10:07:45,WHOUSE02,,,,VL02N
100,OR1000000424000020,E0004,,2493,2024-04-18,12:15:49,FINANCE01,,,,VF01
100,OR1000000424000020,E0005,,2494,2024-04-20,07:15:38,FINANCE01,,,,VF02
100,OR1000000425000010,E0001,,2495,2024-09-19,11:55:22,SALEUSER3,,,,VA01
100,OR1000000425000010,E0002,,2496,2024-10-09,14:08:34,WHOUSE02,,,,VL01N
100,OR1000000425000010,E0003,,2497,2024-10-11,11:01:33,WHOUSE01,,,,VL02N
100,OR1000000425000010,E0004,,2498,2024-10-13,08:07:00,FINANCE02,,,,VF01
100,OR1000000425000010,E0005,,2499,2024-10-14,11:06:07,FINANCE01,,,,VF02
100,OR1000000425000020,E0001,,2500,2024-09-19,09:09:56,SALEUSER3,,,,VA01
100,OR1000000425000020,E0002,,2501,2024-10-09,14:59:56,WHOUSE02,,,,VL01N
100,OR1000000425000020,E0003,,2502,2024-10-11,09:02:33,WHOUSE02,,,,VL02N
100,OR1000000425000020,E0004,,2503,2024-10-13,15:08:11,FINANCE02,,,,VF01
100,OR1000000425000020,E0005,,2504,2024-10-15,16:02:48,AUTOCLR,,,,VF02
100,OR1000000426000010,E0001,,2505,2024-01-18,10:29:39,SALEUSER1,,,,VA01
100,OR1000000426000010,I0002,,2506,2024-01-19,08:07:00,SALEUSER1,,,,VA02
100,OR1000000426000010,E0002,,2507,2024-02-02,06:57:22,WHOUSE01,,,,VL01N
100,OR1000000426000010,E0003,,2508,2024-02-04,06:33:02,WHOUSE02,,,,VL02N
100,OR1000000427000010,E0001,,2509,2024-08-30,07:50:40,SALEUSER3,,,,VA01
100,OR1000000427000010,E0002,,2510,2024-09-14,14:31:58,WHOUSE02,,,,VL01N
100,OR1000000427000010,E0003,,2511,2024-09-16,13:22:27,WHOUSE02,,,,VL02N
100,OR1000000427000010,E0004,,2512,2024-09-18,12:59:03,FINANCE01,,,,VF01
100,OR1000000427000010,E0005,,2513,2024-09-19,10:37:39,FINANCE01,,,,VF02
100,OR1000000428000010,E0001,,2514,2024-03-08,06:57:56,SALEUSER1,,,,VA01
100,OR1000000428000010,E0002,,2515,2024-03-25,09:53:18,WHOUSE02,,,,VL01N
100,OR1000000428000010,E0003,,2516,2024-03-25,07:58:48,WHOUSE01,,,,VL02N
100,OR1000000428000010,E0004,,2517,2024-03-29,10:14:19,FINANCE01,,,,VF01
100,OR1000000428000010,E0005,,2518,2024-04-01,09:16:31,FINANCE01,,,,VF02
100,OR1000000429000010,E0001,,2519,2024-09-13,14:07:04,SALEUSER2,,,,VA01
100,OR1000000429000010,E0002,,2520,2024-10-04,07:30:20,WHOUSE01,,,,VL01N
100,OR1000000429000010,E0003,,2521,2024-10-05,11:38:13,WHOUSE01,,,,VL02N
100,OR1000000429000010,E0004,,2522,2024-10-09,13:40:55,FINANCE01,,,,VF01
100,OR1000000429000010,E0005,,2523,2024-10-11,09:44:55,FINANCE01,,,,VF02
100,OR1000000430000010,E0001,,2524,2024-04-11,08:21:57,SALEUSER2,,,,VA01
100,OR1000000430000010,E0002,,2525,2024-05-08,14:38:28,WHOUSE02,,,,VL01N
100,OR1000000430000010,E0003,,2526,2024-05-08,14:23:16,WHOUSE01,,,,VL02N
100,OR1000000430000010,E0004,,2527,2024-05-10,07:48:29,FINANCE02,,,,VF01
100,OR1000000430000010,E0005,,2528,2024-05-11,11:51:44,AUTOCLR,,,,VF02
100,OR1000000431000010,E0001,,2529,2024-03-23,08:56:18,SALEUSER1,,,,VA01
100,OR1000000431000010,E0002,,2530,2024-04-13,16:06:15,WHOUSE02,,,,VL01N
100,OR1000000431000010,E0003,,2531,2024-04-15,07:00:52,WHOUSE02,,,,VL02N
100,OR1000000431000010,E0004,,2532,2024-04-16,09:49:14,FINANCE01,,,,VF01
100,OR1000000431000010,E0005,,2533,2024-04-17,16:08:34,AUTOCLR,,,,VF02
100,OR1000000432000010,E0001,,2534,2024-07-29,15:53:33,SALEUSER3,,,,VA01
100,OR1000000432000010,E0002,,2535,2024-08-24,13:11:26,WHOUSE01,,,,VL01N
100,OR1000000432000010,E0003,,2536,2024-08-25,12:23:35,WHOUSE01,,,,VL02N
100,OR1000000432000010,E0004,,2537,2024-08-26,14:50:14,FINANCE02,,,,VF01
100,OR1000000432000010,E0005,,2538,2024-08-28,15:55:52,AUTOCLR,,,,VF02
100,OR1000000432000020,E0001,,2539,2024-07-29,07:56:26,SALEUSER3,,,,VA01
100,OR1000000432000020,E0002,,2540,2024-08-24,09:53:37,WHOUSE02,,,,VL01N
100,OR1000000432000020,E0003,,2541,2024-08-24,09:02:22,WHOUSE01,,,,VL02N
100,OR1000000432000020,E0004,,2542,2024-08-26,09:36:17,FINANCE01,,,,VF01
100,OR1000000432000020,E0005,,2543,2024-08-27,13:10:11,FINANCE01,,,,VF02
100,OR1000000433000010,E0001,,2544,2024-08-13,06:40:55,SALEUSER2,,,,VA01
100,OR1000000433000010,I0002,,2545,2024-08-14,14:19:27,SALEUSER2,,,,VA02
100,OR1000000433000010,E0002,,2546,2024-09-07,08:35:35,WHOUSE02,,,,VL01N
100,OR1000000433000010,E0003,,2547,2024-09-08,09:30:31,WHOUSE02,,,,VL02N
100,OR1000000434000010,E0001,,2548,2024-01-23,11:36:36,SALEUSER1,,,,VA01
100,OR1000000434000010,E0002,,2549,2024-02-09,07:04:37,WHOUSE01,,,,VL01N
100,OR1000000434000010,E0003,,2550,2024-02-09,15:36:39,WHOUSE01,,,,VL02N
100,OR1000000434000010,E0004,,2551,2024-02-10,11:12:34,FINANCE02,,,,VF01
100,OR1000000434000010,E0005,,2552,2024-02-12,07:23:57,FINANCE01,,,,VF02
100,OR1000000435000010,E0001,,2553,2024-07-01,14:28:35,SALEUSER3,,,,VA01
100,OR1000000435000010,E0002,,2554,2024-08-13,15:11:08,WHOUSE01,,,,VL01N
100,OR1000000435000010,E0003,,2555,2024-08-13,09:03:07,WHOUSE01,,,,VL02N
100,OR1000000435000020,E0001,,2556,2024-07-01,08:56:44,SALEUSER3,,,,VA01
100,OR1000000435000020,E0002,,2557,2024-08-13,15:29:28,WHOUSE02,,,,VL01N
100,OR1000000435000020,E0003,,2558,2024-08-15,08:08:56,WHOUSE01,,,,VL02N
100,OR1000000436000010,E0001,,2559,2024-07-30,12:09:04,SALEUSER1,,,,VA01
100,OR1000000436000010,E0002,,2560,2024-08-26,17:08:41,WHOUSE02,,,,VL01N
100,OR1000000436000010,E0003,,2561,2024-08-26,15:06:15,WHOUSE01,,,,VL02N
100,OR1000000436000010,E0004,,2562,2024-08-31,14:34:47,FINANCE02,,,,VF01
100,OR1000000436000010,E0005,,2563,2024-09-02,16:37:02,FINANCE01,,,,VF02
100,OR1000000437000010,E0001,,2564,2024-04-29,15:50:51,SALEUSER3,,,,VA01
100,OR1000000437000010,E0006,,2565,2024-05-04,10:06:49,SALEUSER3,,,,VA02
100,OR1000000437000020,E0001,,2566,2024-04-29,09:57:52,SALEUSER3,,,,VA01
100,OR1000000437000020,E0006,,2567,2024-04-30,15:17:12,SALEUSER1,,,,VA02
100,OR1000000438000010,E0001,,2568,2024-01-18,11:10:41,SALEUSER2,,,,VA01
100,OR1000000438000010,E0006,,2569,2024-01-22,07:54:33,SALEUSER3,,,,VA02
100,OR1000000439000010,E0001,,2570,2024-02-28,16:04:26,SALEUSER3,,,,VA01
100,OR1000000439000010,I0002,,2571,2024-02-29,15:15:15,SALEUSER3,,,,VA02
100,OR1000000439000010,E0002,,2572,2024-03-17,08:06:56,WHOUSE01,,,,VL01N
100,OR1000000439000010,E0003,,2573,2024-03-18,17:19:31,WHOUSE02,,,,VL02N
100,OR1000000439000020,E0001,,2574,2024-02-28,17:32:47,SALEUSER3,,,,VA01
100,OR1000000439000020,I0002,,2575,2024-02-29,16:00:15,SALEUSER3,,,,VA02
100,OR1000000439000020,E0002,,2576,2024-03-17,07:01:33,WHOUSE01,,,,VL01N
100,OR1000000439000020,E0003,,2577,2024-03-17,12:28:20,WHOUSE02,,,,VL02N
100,OR1000000440000010,E0001,,2578,2024-03-23,10:24:39,SALEUSER3,,,,VA01
100,OR1000000440000010,E0002,,2579,2024-04-19,14:11:53,WHOUSE01,,,,VL01N
100,OR1000000440000010,E0003,,2580,2024-04-19,11:32:17,WHOUSE01,,,,VL02N
100,OR1000000441000010,E0001,,2581,2024-03-02,15:43:47,SALEUSER3,,,,VA01
100,OR1000000441000010,E0002,,2582,2024-04-17,09:07:49,WHOUSE02,,,,VL01N
100,OR1000000441000010,E0003,,2583,2024-04-18,07:55:18,WHOUSE01,,,,VL02N
100,OR1000000442000010,E0001,,2584,2024-03-20,13:01:30,SALEUSER3,,,,VA01
100,OR1000000442000010,I0001,,2585,2024-03-21,06:37:54,SALEUSER1,,,,VA02
100,OR1000000442000010,I0001,X,2586,2024-03-24,08:00:11,FINANCE01,,,,VA02
100,OR1000000442000010,E0002,,2587,2024-04-18,11:57:07,WHOUSE01,,,,VL01N
100,OR1000000442000010,E0003,,2588,2024-04-19,17:02:15,WHOUSE02,,,,VL02N
100,OR1000000442000010,E0004,,2589,2024-04-22,08:41:10,FINANCE01,,,,VF01
100,OR1000000442000020,E0001,,2590,2024-03-20,06:23:05,SALEUSER3,,,,VA01
100,OR1000000442000020,I0001,,2591,2024-03-21,13:57:56,SALEUSER1,,,,VA02
100,OR1000000442000020,I0001,X,2592,2024-03-29,07:57:07,SALEUSER1,,,,VA02
100,OR1000000442000020,E0002,,2593,2024-04-18,12:43:47,WHOUSE01,,,,VL01N
100,OR1000000442000020,E0003,,2594,2024-04-18,11:33:28,WHOUSE01,,,,VL02N
100,OR1000000442000020,E0004,,2595,2024-04-22,16:29:35,FINANCE02,,,,VF01
100,OR1000000443000010,E0001,,2596,2024-07-31,12:16:16,SALEUSER3,,,,VA01
100,OR1000000443000010,E0002,,2597,2024-08-24,11:46:55,WHOUSE01,,,,VL01N
100,OR1000000443000010,E0003,,2598,2024-08-26,13:20:35,WHOUSE02,,,,VL02N
100,OR1000000444000010,E0001,,2599,2024-03-05,07:15:15,SALEUSER2,,,,VA01
100,OR1000000444000010,E0002,,2600,2024-03-20,10:18:04,WHOUSE01,,,,VL01N
100,OR1000000444000010,E0003,,2601,2024-03-22,11:38:39,WHOUSE01,,,,VL02N
100,OR1000000444000010,E0004,,2602,2024-03-25,07:23:20,FINANCE01,,,,VF01
100,OR1000000444000010,E0005,,2603,2024-03-26,10:11:00,AUTOCLR,,,,VF02
100,OR1000000444000020,E0001,,2604,2024-03-05,17:19:46,SALEUSER2,,,,VA01
100,OR1000000444000020,E0002,,2605,2024-03-20,09:32:50,WHOUSE01,,,,VL01N
100,OR1000000444000020,E0003,,2606,2024-03-22,10:00:18,WHOUSE01,,,,VL02N
100,OR1000000444000020,E0004,,2607,2024-03-25,13:33:39,FINANCE02,,,,VF01
100,OR1000000444000020,E0005,,2608,2024-03-28,12:20:57,FINANCE01,,,,VF02
100,OR1000000445000010,E0001,,2609,2024-07-03,13:26:27,SALEUSER2,,,,VA01
100,OR1000000445000010,E0002,,2610,2024-07-15,08:38:17,WHOUSE02,,,,VL01N
100,OR1000000445000010,E0003,,2611,2024-07-17,17:53:03,WHOUSE02,,,,VL02N
100,OR1000000445000010,E0004,,2612,2024-07-18,08:43:02,FINANCE02,,,,VF01
100,OR1000000445000010,E0005,,2613,2024-07-21,17:30:28,AUTOCLR,,,,VF02
100,OR1000000446000010,E0001,,2614,2024-01-14,17:53:10,SALEUSER3,,,,VA01
100,OR1000000446000010,E0002,,2615,2024-02-02,14:16:49,WHOUSE01,,,,VL01N
100,OR1000000446000010,E0003,,2616,2024-02-04,17:59:11,WHOUSE02,,,,VL02N
100,OR1000000446000010,E0004,,2617,2024-02-06,07:11:11,FINANCE02,,,,VF01
100,OR1000000446000010,E0005,,2618,2024-02-08,15:03:52,AUTOCLR,,,,VF02
100,OR1000000447000010,E0001,,2619,2024-01-08,17:58:11,SALEUSER2,,,,VA01
100,OR1000000447000010,E0006,,2620,2024-01-09,06:07:04,SALEUSER1,,,,VA02
100,OR1000000448000010,E0001,,2621,2024-02-13,07:08:41,SALEUSER2,,,,VA01
100,OR1000000448000010,E0002,,2622,2024-03-13,12:16:46,WHOUSE01,,,,VL01N
100,OR1000000448000010,E0003,,2623,2024-03-15,09:24:42,WHOUSE02,,,,VL02N
100,OR1000000448000010,E0004,,2624,2024-03-14,16:11:23,FINANCE01,,,,VF01
100,OR1000000448000010,E0005,,2625,2024-03-15,16:45:51,AUTOCLR,,,,VF02
100,OR1000000449000010,E0001,,2626,2024-09-23,10:32:02,SALEUSER2,,,,VA01
100,OR1000000449000010,E0002,,2627,2024-10-19,14:11:19,WHOUSE02,,,,VL01N
100,OR1000000449000010,E0003,,2628,2024-10-20,12:01:11,WHOUSE01,,,,VL02N
100,OR1000000449000010,E0004,,2629,2024-10-23,10:21:46,FINANCE01,,,,VF01
100,OR1000000449000010,E0005,,2630,2024-10-24,08:24:24,AUTOCLR,,,,VF02
100,OR1000000449000020,E0001,,2631,2024-09-23,13:35:32,SALEUSER2,,,,VA01
100,OR1000000449000020,E0002,,2632,2024-10-19,06:06:34,WHOUSE02,,,,VL01N
100,OR1000000449000020,E0003,,2633,2024-10-19,07:01:56,WHOUSE02,,,,VL02N
100,OR1000000449000020,E0004,,2634,2024-10-23,15:29:43,FINANCE01,,,,VF01
100,OR1000000449000020,E0005,,2635,2024-10-26,16:13:19,FINANCE01,,,,VF02
100,OR1000000450000010,E0001,,2636,2024-07-10,09:00:30,SALEUSER1,,,,VA01
100,OR1000000450000010,I0002,,2637,2024-07-11,15:18:53,SALEUSER1,,,,VA02
100,OR1000000450000010,I0002,X,2638,2024-07-23,09:33:32,SALEUSER1,,,,VA02
100,OR1000000450000010,E0006,,2639,2024-07-11,06:45:02,SALEUSER2,,,,VA02
100,OR1000000451000010,E0001,,2640,2024-02-06,08:47:10,SALEUSER3,,,,VA01
100,OR1000000451000010,E0002,,2641,2024-02-20,08:16:34,WHOUSE01,,,,VL01N
100,OR1000000451000010,E0003,,2642,2024-02-21,12:27:42,WHOUSE01,,,,VL02N
100,OR1000000451000010,E0004,,2643,2024-02-24,15:59:56,FINANCE01,,,,VF01
100,OR1000000451000010,E0005,,2644,2024-02-25,10:31:39,FINANCE01,,,,VF02
100,OR1000000452000010,E0001,,2645,2024-05-27,17:24:50,SALEUSER1,,,,VA01
100,OR1000000452000010,E0002,,2646,2024-06-17,08:38:21,WHOUSE02,,,,VL01N
100,OR1000000452000010,E0003,,2647,2024-06-18,10:19:34,WHOUSE01,,,,VL02N
100,OR1000000452000010,E0004,,2648,2024-06-19,16:58:14,FINANCE01,,,,VF01
100,OR1000000452000010,E0005,,2649,2024-06-21,14:17:31,AUTOCLR,,,,VF02
100,OR1000000453000010,E0001,,2650,2024-04-25,17:17:34,SALEUSER1,,,,VA01
100,OR1000000453000010,E0002,,2651,2024-05-25,13:45:14,WHOUSE01,,,,VL01N
100,OR1000000453000010,E0003,,2652,2024-05-27,13:31:54,WHOUSE02,,,,VL02N
100,OR1000000453000010,E0004,,2653,2024-05-28,16:38:02,FINANCE01,,,,VF01
100,OR1000000453000010,E0005,,2654,2024-05-31,06:47:25,FINANCE01,,,,VF02
100,OR1000000454000010,E0001,,2655,2024-09-28,12:52:59,SALEUSER1,,,,VA01
100,OR1000000454000010,E0002,,2656,2024-10-18,16:08:49,WHOUSE02,,,,VL01N
100,OR1000000454000010,E0003,,2657,2024-10-20,15:12:45,WHOUSE01,,,,VL02N
100,OR1000000454000010,E0004,,2658,2024-10-19,15:20:05,FINANCE01,,,,VF01
100,OR1000000454000010,E0005,,2659,2024-10-20,08:42:10,FINANCE01,,,,VF02
100,OR1000000455000010,E0001,,2660,2024-04-20,13:28:05,SALEUSER3,,,,VA01
100,OR1000000455000010,E0002,,2661,2024-04-29,16:17:08,WHOUSE02,,,,VL01N
100,OR1000000455000010,E0003,,2662,2024-05-01,07:39:47,WHOUSE02,,,,VL02N
100,OR1000000455000010,E0004,,2663,2024-05-02,09:57:26,FINANCE01,,,,VF01
100,OR1000000455000010,E0005,,2664,2024-05-04,07:25:09,FINANCE01,,,,VF02
100,OR1000000456000010,E0001,,2665,2024-02-04,06:27:05,SALEUSER2,,,,VA01
100,OR1000000456000010,E0002,,2666,2024-02-11,17:38:02,WHOUSE01,,,,VL01N
100,OR1000000456000010,E0003,,2667,2024-02-13,13:34:28,WHOUSE02,,,,VL02N
100,OR1000000456000010,E0004,,2668,2024-02-12,14:20:35,FINANCE02,,,,VF01
100,OR1000000456000010,E0005,,2669,2024-02-15,06:21:38,FINANCE01,,,,VF02
100,OR1000000456000020,E0001,,2670,2024-02-04,08:40:40,SALEUSER2,,,,VA01
100,OR1000000456000020,E0002,,2671,2024-02-11,08:30:09,WHOUSE02,,,,VL01N
100,OR1000000456000020,E0003,,2672,2024-02-12,14:50:33,WHOUSE02,,,,VL02N
100,OR1000000456000020,E0004,,2673,2024-02-12,16:47:47,FINANCE01,,,,VF01
100,OR1000000456000020,E0005,,2674,2024-02-13,15:30:05,AUTOCLR,,,,VF02
100,OR1000000457000010,E0001,,2675,2024-04-26,09:49:44,SALEUSER2,,,,VA01
100,OR1000000457000010,E0002,,2676,2024-05-09,16:11:53,WHOUSE01,,,,VL01N
100,OR1000000457000010,E0003,,2677,2024-05-11,15:17:23,WHOUSE01,,,,VL02N
100,OR1000000457000010,E0004,,2678,2024-05-11,09:09:00,FINANCE02,,,,VF01
100,OR1000000457000010,E0005,,2679,2024-05-13,12:33:39,FINANCE01,,,,VF02
100,OR1000000457000020,E0001,,2680,2024-04-26,15:34:05,SALEUSER2,,,,VA01
100,OR1000000457000020,E0002,,2681,2024-05-09,13:33:09,WHOUSE02,,,,VL01N
100,OR1000000457000020,E0003,,2682,2024-05-11,16:46:21,WHOUSE01,,,,VL02N
100,OR1000000457000020,E0004,,2683,2024-05-11,12:52:33,FINANCE01,,,,VF01
100,OR1000000457000020,E0005,,2684,2024-05-13,07:49:21,AUTOCLR,,,,VF02
100,OR1000000458000010,E0001,,2685,2024-01-08,13:43:06,SALEUSER1,,,,VA01
100,OR1000000458000010,E0002,,2686,2024-02-02,08:31:05,WHOUSE02,,,,VL01N
100,OR1000000458000010,E0003,,2687,2024-02-03,16:11:56,WHOUSE01,,,,VL02N
100,OR1000000458000010,E0004,,2688,2024-02-03,09:46:55,FINANCE02,,,,VF01
100,OR1000000458000010,E0005,,2689,2024-02-05,09:27:31,FINANCE01,,,,VF02
100,OR1000000459000010,E0001,,2690,2024-08-05,17:53:37,SALEUSER3,,,,VA01
100,OR1000000459000010,E0002,,2691,2024-08-28,15:14:27,WHOUSE01,,,,VL01N
100,OR1000000459000010,E0003,,2692,2024-08-30,09:40:51,WHOUSE02,,,,VL02N
100,OR1000000459000010,E0004,,2693,2024-08-29,06:22:08,FINANCE02,,,,VF01
100,OR1000000459000010,E0005,,2694,2024-09-01,10:42:02,AUTOCLR,,,,VF02
100,OR1000000460000010,E0001,,2695,2024-07-25,06:21:46,SALEUSER2,,,,VA01
100,OR1000000460000010,I0001,,2696,2024-07-26,16:37:02,SALEUSER1,,,,VA02
100,OR1000000460000010,E0002,,2697,2024-09-13,15:41:43,WHOUSE01,,,,VL01N
100,OR1000000460000010,E0003,,2698,2024-09-13,16:59:52,WHOUSE02,,,,VL02N
100,OR1000000460000010,E0004,,2699,2024-09-18,06:27:54,FINANCE01,,,,VF01
100,OR1000000461000010,E0001,,2700,2024-08-22,17:50:14,SALEUSER2,,,,VA01
100,OR1000000461000010,E0002,,2701,2024-09-10,09:41:17,WHOUSE01,,,,VL01N
100,OR1000000461000010,E0003,,2702,2024-09-10,13:56:56,WHOUSE01,,,,VL02N
100,OR1000000461000010,E0004,,2703,2024-09-14,10:49:55,FINANCE02,,,,VF01
100,OR1000000461000010,E0005,,2704,2024-09-17,06:37:21,AUTOCLR,,,,VF02
100,OR1000000462000010,E0001,,2705,2024-05-14,09:52:25,SALEUSER1,,,,VA01
100,OR1000000462000010,E0002,,2706,2024-05-21,16:41:55,WHOUSE01,,,,VL01N
100,OR1000000462000010,E0003,,2707,2024-05-22,10:44:51,WHOUSE02,,,,VL02N
100,OR1000000462000010,E0004,,2708,2024-05-26,12:41:40,FINANCE01,,,,VF01
100,OR1000000462000010,E0005,,2709,2024-05-29,17:04:07,AUTOCLR,,,,VF02
100,OR1000000463000010,E0001,,2710,2024-09-30,07:36:06,SALEUSER1,,,,VA01
100,OR1000000463000010,E0002,,2711,2024-10-10,09:18:31,WHOUSE02,,,,VL01N
100,OR1000000463000010,E0003,,2712,2024-10-11,07:27:24,WHOUSE01,,,,VL02N
100,OR1000000463000010,E0004,,2713,2024-10-11,15:04:26,FINANCE01,,,,VF01
100,OR1000000463000010,E0005,,2714,2024-10-12,13:52:48,AUTOCLR,,,,VF02
100,OR1000000464000010,E0001,,2715,2024-09-08,15:53:07,SALEUSER1,,,,VA01
100,OR1000000464000010,E0002,,2716,2024-09-25,14:26:35,WHOUSE01,,,,VL01N
100,OR1000000464000010,E0003,,2717,2024-09-25,16:22:27,WHOUSE01,,,,VL02N
100,OR1000000464000010,E0004,,2718,2024-09-28,06:30:13,FINANCE02,,,,VF01
100,OR1000000464000010,E0005,,2719,2024-10-01,09:36:47,AUTOCLR,,,,VF02
100,OR1000000465000010,E0001,,2720,2024-01-29,14:19:53,SALEUSER3,,,,VA01
100,OR1000000465000010,E0002,,2721,2024-02-18,10:54:59,WHOUSE02,,,,VL01N
100,OR1000000465000010,E0003,,2722,2024-02-18,08:19:12,WHOUSE01,,,,VL02N
100,OR1000000465000010,E0004,,2723,2024-02-19,14:11:30,FINANCE02,,,,VF01
100,OR1000000465000010,E0005,,2724,2024-02-21,10:13:23,FINANCE01,,,,VF02
100,OR1000000466000010,E0001,,2725,2024-07-17,15:17:16,SALEUSER3,,,,VA01
100,OR1000000466000010,E0002,,2726,2024-08-06,12:18:27,WHOUSE01,,,,VL01N
100,OR1000000466000010,E0003,,2727,2024-08-08,15:50:06,WHOUSE02,,,,VL02N
100,OR1000000466000010,E0004,,2728,2024-08-11,12:55:33,FINANCE01,,,,VF01
100,OR1000000466000010,E0005,,2729,2024-08-13,07:24:01,AUTOCLR,,,,VF02
100,OR1000000467000010,E0001,,2730,2024-09-03,17:32:43,SALEUSER3,,,,VA01
100,OR1000000467000010,E0002,,2731,2024-09-30,12:19:19,WHOUSE02,,,,VL01N
100,OR1000000467000010,E0003,,2732,2024-10-02,08:51:03,WHOUSE02,,,,VL02N
100,OR1000000467000010,E0004,,2733,2024-10-04,07:20:01,FINANCE02,,,,VF01
100,OR1000000467000010,E0005,,2734,2024-10-05,06:18:46,AUTOCLR,,,,VF02
100,OR1000000468000010,E0001,,2735,2024-01-11,06:15:45,SALEUSER1,,,,VA01
100,OR1000000468000010,E0002,,2736,2024-02-07,07:46:14,WHOUSE02,,,,VL01N
100,OR1000000468000010,E0003,,2737,2024-02-07,06:37:24,WHOUSE02,,,,VL02N
100,OR1000000468000010,E0004,,2738,2024-02-11,15:04:41,FINANCE02,,,,VF01
100,OR1000000468000010,E0005,,2739,2024-02-14,08:02:03,AUTOCLR,,,,VF02
100,OR1000000469000010,E0001,,2740,2024-04-21,17:32:58,SALEUSER2,,,,VA01
100,OR1000000469000010,E0002,,2741,2024-05-17,16:36:17,WHOUSE01,,,,VL01N
100,OR1000000469000010,E0003,,2742,2024-05-17,11:55:59,WHOUSE01,,,,VL02N
100,OR1000000469000010,E0004,,2743,2024-05-19,09:55:48,FINANCE01,,,,VF01
100,OR1000000469000010,E0005,,2744,2024-05-22,09:39:32,AUTOCLR,,,,VF02
100,OR1000000470000010,E0001,,2745,2024-08-31,15:41:21,SALEUSER3,,,,VA01
100,OR1000000470000010,E0002,,2746,2024-09-07,10:58:11,WHOUSE02,,,,VL01N
100,OR1000000470000010,E0003,,2747,2024-09-08,07:17:38,WHOUSE01,,,,VL02N
100,OR1000000470000010,E0004,,2748,2024-09-10,16:27:05,FINANCE02,,,,VF01
100,OR1000000470000010,E0005,,2749,2024-09-13,12:12:23,FINANCE01,,,,VF02
100,OR1000000470000020,E0001,,2750,2024-08-31,08:51:40,SALEUSER3,,,,VA01
100,OR1000000470000020,E0002,,2751,2024-09-07,10:51:48,WHOUSE01,,,,VL01N
100,OR1000000470000020,E0003,,2752,2024-09-09,17:05:19,WHOUSE02,,,,VL02N
100,OR1000000470000020,E0004,,2753,2024-09-10,08:04:22,FINANCE01,,,,VF01
100,OR1000000470000020,E0005,,2754,2024-09-11,16:17:08,FINANCE01,,,,VF02
100,OR1000000471000010,E0001,,2755,2024-05-20,15:04:11,SALEUSER2,,,,VA01
100,OR1000000471000010,E0002,,2756,2024-06-13,11:08:11,WHOUSE02,,,,VL01N
100,OR1000000471000010,E0003,,2757,2024-06-14,15:17:38,WHOUSE02,,,,VL02N
100,OR1000000471000010,E0004,,2758,2024-06-20,06:42:32,FINANCE01,,,,VF01
100,OR1000000471000010,E0005,,2759,2024-06-23,10:47:21,AUTOCLR,,,,VF02
100,OR1000000472000010,E0001,,2760,2024-01-25,15:37:06,SALEUSER2,,,,VA01
100,OR1000000472000010,I0001,,2761,2024-01-26,07:33:35,SALEUSER1,,,,VA02
100,OR1000000472000010,E0006,,2762,2024-01-30,16:29:01,SALEUSER1,,,,VA02
100,OR1000000472000020,E0001,,2763,2024-01-25,13:44:51,SALEUSER2,,,,VA01
100,OR1000000472000020,I0001,,2764,2024-01-26,07:13:19,SALEUSER1,,,,VA02
100,OR1000000472000020,I0001,X,2765,2024-01-28,07:24:39,FINANCE01,,,,VA02
100,OR1000000472000020,E0006,,2766,2024-01-30,07:58:18,SALEUSER3,,,,VA02
100,OR1000000473000010,E0001,,2767,2024-08-14,09:03:03,SALEUSER1,,,,VA01
100,OR1000000473000010,I0002,,2768,2024-08-15,13:40:21,SALEUSER1,,,,VA02
100,OR1000000473000010,I0002,X,2769,2024-08-24,08:02:15,SALEUSER1,,,,VA02
100,OR1000000473000010,E0002,,2770,2024-09-27,15:26:16,WHOUSE01,,,,VL01N
100,OR1000000473000010,E0003,,2771,2024-09-28,14:54:40,WHOUSE01,,,,VL02N
100,OR1000000474000010,E0001,,2772,2024-08-15,12:10:53,SALEUSER3,,,,VA01
