MANDT,MATNR,BWKEY,BWTAR,LFGJA,LFMON,LBKUM,SALK3,STPRS,VPRSV,PEINH,VKSAL
100,MAT00035,P002,,2023,05,464.0,94702.4,204.1,S,1,123113.12
100,MAT00035,P002,,2023,06,453.0,92457.3,204.1,S,1,120194.49
100,MAT00035,P002,,2023,07,601.0,122664.1,204.1,S,1,159463.33
100,MAT00035,P002,,2023,08,726.0,148176.6,204.1,S,1,192629.58
100,MAT00035,P002,,2023,09,873.0,178179.3,204.1,S,1,231633.09
100,MAT00035,P002,,2023,10,982.0,200426.2,204.1,S,1,260554.06
100,MAT00035,P002,,2023,11,1003.0,204712.3,204.1,S,1,266125.99
100,MAT00035,P002,,2023,12,1144.0,233490.4,204.1,S,1,303537.52
100,MAT00035,P002,,2024,01,1074.0,219203.4,204.1,S,1,284964.42
100,MAT00035,P002,,2024,02,1179.0,240633.9,204.1,S,1,312824.07
100,MAT00035,P002,,2024,03,1163.0,237368.3,204.1,S,1,308578.79
100,MAT00035,P002,,2024,04,1235.0,252063.5,204.1,S,1,327682.55
100,MAT00035,P002,,2024,05,1257.0,256553.7,204.1,S,1,333519.81
100,MAT00035,P002,,2024,06,1298.0,264921.8,204.1,S,1,344398.34
100,MAT00035,P002,,2024,07,1357.0,276963.7,204.1,S,1,360052.81
100,MAT00035,P002,,2024,08,1385.0,282678.5,204.1,S,1,367482.05
100,MAT00035,P002,,2024,09,1388.0,283290.8,204.1,S,1,368278.04
100,MAT00035,P002,,2024,10,1418.0,289413.8,204.1,S,1,376237.94
100,MAT00035,P002,,2024,11,1513.0,308803.3,204.1,S,1,401444.29
100,MAT00035,P002,,2024,12,1544.0,315130.4,204.1,S,1,409669.52
100,MAT00035,P003,,2023,01,1107.0,239875.83,216.69,S,1,311838.58
100,MAT00035,P003,,2023,02,1244.0,269562.36,216.69,S,1,350431.07
100,MAT00035,P003,,2023,03,1328.0,287764.32,216.69,S,1,374093.62
100,MAT00035,P003,,2023,04,1304.0,282563.76,216.69,S,1,367332.89
100,MAT00035,P003,,2023,05,1262.0,273462.78,216.69,S,1,355501.61
100,MAT00035,P003,,2023,06,1227.0,265878.63,216.69,S,1,345642.22
100,MAT00035,P003,,2023,07,1212.0,262628.28,216.69,S,1,341416.76
100,MAT00035,P003,,2023,08,1298.0,281263.62,216.69,S,1,365642.71
100,MAT00035,P003,,2023,09,1425.0,308783.25,216.69,S,1,401418.23
100,MAT00035,P003,,2023,10,1571.0,340419.99,216.69,S,1,442545.99
100,MAT00035,P003,,2023,11,1581.0,342586.89,216.69,S,1,445362.96
100,MAT00035,P003,,2023,12,1704.0,369239.76,216.69,S,1,480011.69
100,MAT00035,P003,,2024,01,1851.0,401093.19,216.69,S,1,521421.15
100,MAT00035,P003,,2024,02,1833.0,397192.77,216.69,S,1,516350.6
100,MAT00035,P003,,2024,03,1764.0,382241.16,216.69,S,1,496913.51
100,MAT00035,P003,,2024,04,1768.0,383107.92,216.69,S,1,498040.3
100,MAT00035,P003,,2024,05,1676.0,363172.44,216.69,S,1,472124.17
100,MAT00035,P003,,2024,06,1660.0,359705.4,216.69,S,1,467617.02
100,MAT00035,P003,,2024,07,1570.0,340203.3,216.69,S,1,442264.29
100,MAT00035,P003,,2024,08,1633.0,353854.77,216.69,S,1,460011.2
100,MAT00035,P003,,2024,09,1712.0,370973.28,216.69,S,1,482265.26
100,MAT00035,P003,,2024,10,1827.0,395892.63,216.69,S,1,514660.42
100,MAT00035,P003,,2024,11,1939.0,420161.91,216.69,S,1,546210.48
100,MAT00035,P003,,2024,12,1924.0,416911.56,216.69,S,1,541985.03
100,MAT00036,P001,,2023,01,631.0,29051.24,46.04,S,1,37766.61
100,MAT00036,P001,,2023,02,759.0,34944.36,46.04,S,1,45427.67
100,MAT00036,P001,,2023,03,770.0,35450.8,46.04,S,1,46086.04
100,MAT00036,P001,,2023,04,901.0,41482.04,46.04,S,1,53926.65
100,MAT00036,P001,,2023,05,803.0,36970.12,46.04,S,1,48061.16
100,MAT00036,P001,,2023,06,769.0,35404.76,46.04,S,1,46026.19
100,MAT00036,P001,,2023,07,676.0,31123.04,46.04,S,1,40459.95
100,MAT00036,P001,,2023,08,684.0,31491.36,46.04,S,1,40938.77
100,MAT00036,P001,,2023,09,680.0,31307.2,46.04,S,1,40699.36
100,MAT00036,P001,,2023,10,686.0,31583.44,46.04,S,1,41058.47
100,MAT00036,P001,,2023,11,734.0,33793.36,46.04,S,1,43931.37
100,MAT00036,P001,,2023,12,663.0,30524.52,46.04,S,1,39681.88
100,MAT00036,P001,,2024,01,636.0,29281.44,46.04,S,1,38065.87
100,MAT00036,P001,,2024,02,751.0,34576.04,46.04,S,1,44948.85
100,MAT00036,P001,,2024,03,737.0,33931.48,46.04,S,1,44110.92
100,MAT00036,P001,,2024,04,767.0,35312.68,46.04,S,1,45906.48
100,MAT00036,P001,,2024,05,901.0,41482.04,46.04,S,1,53926.65
100,MAT00036,P001,,2024,06,826.0,38029.04,46.04,S,1,49437.75
100,MAT00036,P001,,2024,07,805.0,37062.2,46.04,S,1,48180.86
100,MAT00036,P001,,2024,08,759.0,34944.36,46.04,S,1,45427.67
100,MAT00036,P001,,2024,09,718.0,33056.72,46.04,S,1,42973.74
100,MAT00036,P001,,2024,10,671.0,30892.84,46.04,S,1,40160.69
100,MAT00036,P001,,2024,11,756.0,34806.24,46.04,S,1,45248.11
100,MAT00036,P001,,2024,12,657.0,30248.28,46.04,S,1,39322.76
100,MAT00036,P002,,2023,01,210.0,14469.0,68.9,S,1,18809.7
100,MAT00036,P002,,2023,02,191.0,13159.9,68.9,S,1,17107.87
100,MAT00036,P002,,2023,03,146.0,10059.4,68.9,S,1,13077.22
100,MAT00036,P002,,2023,04,141.0,9714.9,68.9,S,1,12629.37
100,MAT00036,P002,,2023,05,117.0,8061.3,68.9,S,1,10479.69
100,MAT00036,P002,,2023,06,97.0,6683.3,68.9,S,1,8688.29
100,MAT00036,P002,,2023,07,57.0,3927.3,68.9,S,1,5105.49
100,MAT00036,P002,,2023,08,170.0,11713.0,68.9,S,1,15226.9
100,MAT00036,P002,,2023,09,80.0,5512.0,68.9,S,1,7165.6
100,MAT00036,P002,,2023,10,222.0,15295.8,68.9,S,1,19884.54
100,MAT00036,P002,,2023,11,124.0,8543.6,68.9,S,1,11106.68
100,MAT00036,P002,,2023,12,130.0,8957.0,68.9,S,1,11644.1
100,MAT00036,P002,,2024,01,190.0,13091.0,68.9,S,1,17018.3
100,MAT00036,P002,,2024,02,204.0,14055.6,68.9,S,1,18272.28
100,MAT00036,P002,,2024,03,233.0,16053.7,68.9,S,1,20869.81
100,MAT00036,P002,,2024,04,370.0,25493.0,68.9,S,1,33140.9
100,MAT00036,P002,,2024,05,518.0,35690.2,68.9,S,1,46397.26
100,MAT00036,P002,,2024,06,560.0,38584.0,68.9,S,1,50159.2
100,MAT00036,P002,,2024,07,700.0,48230.0,68.9,S,1,62699.0
100,MAT00036,P002,,2024,08,688.0,47403.2,68.9,S,1,61624.16
100,MAT00036,P002,,2024,09,611.0,42097.9,68.9,S,1,54727.27
100,MAT00036,P002,,2024,10,521.0,35896.9,68.9,S,1,46665.97
100,MAT00036,P002,,2024,11,485.0,33416.5,68.9,S,1,43441.45
100,MAT00036,P002,,2024,12,478.0,32934.2,68.9,S,1,42814.46
100,MAT00036,P003,,2023,01,763.0,138469.24,181.48,S,1,180010.01
100,MAT00036,P003,,2023,02,904.0,164057.92,181.48,S,1,213275.3
100,MAT00036,P003,,2023,03,898.0,162969.04,181.48,S,1,211859.75
100,MAT00036,P003,,2023,04,800.0,145184.0,181.48,S,1,188739.2
100,MAT00036,P003,,2023,05,935.0,169683.8,181.48,S,1,220588.94
100,MAT00036,P003,,2023,06,864.0,156798.72,181.48,S,1,203838.34
100,MAT00036,P003,,2023,07,928.0,168413.44,181.48,S,1,218937.47
100,MAT00036,P003,,2023,08,952.0,172768.96,181.48,S,1,224599.65
100,MAT00036,P003,,2023,09,990.0,179665.2,181.48,S,1,233564.76
100,MAT00036,P003,,2023,10,1031.0,187105.88,181.48,S,1,243237.64
100,MAT00036,P003,,2023,11,1158.0,210153.84,181.48,S,1,273199.99
100,MAT00036,P003,,2023,12,1252.0,227212.96,181.48,S,1,295376.85
100,MAT00036,P003,,2024,01,1207.0,219046.36,181.48,S,1,284760.27
100,MAT00036,P003,,2024,02,1210.0,219590.8,181.48,S,1,285468.04
100,MAT00036,P003,,2024,03,1317.0,239009.16,181.48,S,1,310711.91
100,MAT00036,P003,,2024,04,1252.0,227212.96,181.48,S,1,295376.85
100,MAT00036,P003,,2024,05,1310.0,237738.8,181.48,S,1,309060.44
100,MAT00036,P003,,2024,06,1304.0,236649.92,181.48,S,1,307644.9
100,MAT00036,P003,,2024,07,1246.0,226124.08,181.48,S,1,293961.3
100,MAT00036,P003,,2024,08,1204.0,218501.92,181.48,S,1,284052.5
100,MAT00036,P003,,2024,09,1257.0,228120.36,181.48,S,1,296556.47
100,MAT00036,P003,,2024,10,1274.0,231205.52,181.48,S,1,300567.18
100,MAT00036,P003,,2024,11,1322.0,239916.56,181.48,S,1,311891.53
100,MAT00036,P003,,2024,12,1402.0,254434.96,181.48,S,1,330765.45
